identifier,label,set
P39461,thermophiles,train
Q97WX1,thermophiles,train
Q97UY8,thermophiles,train
P80092,thermophiles,train
Q97U30,thermophiles,train
Q97UY9,thermophiles,train
Q97UZ0,thermophiles,train
Q97WX5,thermophiles,train
O08424,thermophiles,train
P95980,thermophiles,train
P26811,thermophiles,train
Q97YC6,thermophiles,train
Q97XK8,thermophiles,train
Q980J9,thermophiles,train
Q980U8,thermophiles,train
Q97YD5,thermophiles,train
Q97Y88,thermophiles,train
Q97YU3,thermophiles,train
Q97WI2,thermophiles,train
Q97WM8,thermophiles,train
Q64214,thermophiles,train
Q980F8,thermophiles,train
Q7LXP6,thermophiles,train
Q9UX16,thermophiles,train
Q97YC5,thermophiles,train
Q980W2,thermophiles,train
Q9UWV6,thermophiles,train
Q97TX6,thermophiles,train
Q980M5,thermophiles,train
Q06129,thermophiles,train
Q980C7,thermophiles,train
Q9P999,thermophiles,train
Q7LXL5,thermophiles,train
Q9V2S9,thermophiles,train
Q97YD2,thermophiles,train
Q97UL6,thermophiles,train
Q9UXC0,thermophiles,train
Q9UXC4,thermophiles,train
Q97ZJ9,thermophiles,train
Q06128,thermophiles,train
Q97U94,thermophiles,train
F9VN79,thermophiles,train
F9VMT6,thermophiles,train
Q96YK1,thermophiles,train
Q9HH83,thermophiles,train
P55907,thermophiles,train
F9VPA4,thermophiles,train
P62021,thermophiles,train
Q972D2,thermophiles,train
Q96YR6,thermophiles,train
Q976E4,thermophiles,train
Q970Q8,thermophiles,train
Q970L2,thermophiles,train
Q96YC2,thermophiles,train
Q976G0,thermophiles,train
P62017,thermophiles,train
Q08897,thermophiles,train
Q8R5Q4,thermophiles,train
Q8RAK6,thermophiles,train
Q8R7Y5,thermophiles,train
Q8RDL3,thermophiles,train
Q8RDI4,thermophiles,train
Q97CA5,thermophiles,train
Q978S7,thermophiles,train
Q979Z2,thermophiles,train
Q97B68,thermophiles,train
P57719,thermophiles,train
Q97C13,thermophiles,train
Q978J0,thermophiles,train
B7IE18,thermophiles,train
Q9WY43,thermophiles,train
G4FEF4,thermophiles,train
Q9WZ31,thermophiles,train
Q9WYP7,thermophiles,train
Q9WY79,thermophiles,train
Q9WY52,thermophiles,train
Q9WYC5,thermophiles,train
Q9X0X3,thermophiles,train
Q9WXT2,thermophiles,train
Q9X015,thermophiles,train
Q9S5X0,thermophiles,train
O33830,thermophiles,train
O33832,thermophiles,train
P16115,thermophiles,train
Q9X2A4,thermophiles,train
Q9X1T3,thermophiles,train
Q9X0C8,thermophiles,train
P42848,thermophiles,train
Q9X2F4,thermophiles,train
Q9WZQ6,thermophiles,train
Q9X0H1,thermophiles,train
Q9X1L0,thermophiles,train
Q9X1X6,thermophiles,train
Q9X2A1,thermophiles,train
Q9WZK0,thermophiles,train
Q9X1U7,thermophiles,train
Q9X0N8,thermophiles,train
Q9WYP4,thermophiles,train
Q9WY51,thermophiles,train
Q9X0C7,thermophiles,train
Q9WYZ6,thermophiles,train
Q9X1B3,thermophiles,train
Q9WZP2,thermophiles,train
Q9X113,thermophiles,train
Q9X256,thermophiles,train
O54310,thermophiles,train
P46798,thermophiles,train
Q9X112,thermophiles,train
Q9X2I8,thermophiles,train
Q9X105,thermophiles,train
Q9X017,thermophiles,train
Q9WZ73,thermophiles,train
P36203,thermophiles,train
Q56313,thermophiles,train
Q9X0X6,thermophiles,train
Q9WY96,thermophiles,train
Q9WZV9,thermophiles,train
P38516,thermophiles,train
Q9X1B9,thermophiles,train
Q9X1V3,thermophiles,train
Q9WZV5,thermophiles,train
Q9WYR0,thermophiles,train
Q56311,thermophiles,train
Q9WY94,thermophiles,train
Q9X2B6,thermophiles,train
Q9WZY3,thermophiles,train
Q9X0N0,thermophiles,train
Q9X0D7,thermophiles,train
Q9X255,thermophiles,train
Q9X0D2,thermophiles,train
Q9WYN2,thermophiles,train
O33927,thermophiles,train
O05650,thermophiles,train
Q9X1X1,thermophiles,train
Q9X0G6,thermophiles,train
Q9WYC9,thermophiles,train
O33840,thermophiles,train
P29394,thermophiles,train
Q9X0I6,thermophiles,train
Q9X286,thermophiles,train
Q9X0R7,thermophiles,train
Q9WY73,thermophiles,train
Q01969,thermophiles,train
Q9WYV8,thermophiles,train
Q9WYS7,thermophiles,train
Q9X0V7,thermophiles,train
Q56308,thermophiles,train
P29397,thermophiles,train
Q9X1X4,thermophiles,train
Q9X024,thermophiles,train
Q9X1T8,thermophiles,train
Q9X1B4,thermophiles,train
Q9WYA4,thermophiles,train
Q9WXM1,thermophiles,train
Q9WZC1,thermophiles,train
Q9X1A7,thermophiles,train
Q9WZY4,thermophiles,train
Q9WZE6,thermophiles,train
Q9X1F8,thermophiles,train
Q9WYZ1,thermophiles,train
Q9WYP3,thermophiles,train
Q9WY06,thermophiles,train
P74921,thermophiles,train
Q9WYZ2,thermophiles,train
Q9X1B7,thermophiles,train
Q9X1I0,thermophiles,train
Q9WYQ4,thermophiles,train
Q9X006,thermophiles,train
Q9WZY5,thermophiles,train
Q9X1A5,thermophiles,train
Q9X100,thermophiles,train
Q9WYH1,thermophiles,train
Q9WY63,thermophiles,train
Q56307,thermophiles,train
Q9WYJ7,thermophiles,train
P96105,thermophiles,train
O33833,thermophiles,train
Q9WY30,thermophiles,train
Q9ZHF6,thermophiles,train
Q9X278,thermophiles,train
Q60034,thermophiles,train
Q9X0L4,thermophiles,train
P38514,thermophiles,train
Q9WZ72,thermophiles,train
Q60037,thermophiles,train
Q9X0X2,thermophiles,train
Q9X1D0,thermophiles,train
Q9WZX6,thermophiles,train
Q9WZU8,thermophiles,train
Q9X1Q6,thermophiles,train
Q9WXS3,thermophiles,train
Q9X0P5,thermophiles,train
Q9X1C0,thermophiles,train
Q9WYS1,thermophiles,train
Q9X220,thermophiles,train
Q9WZF8,thermophiles,train
Q9X234,thermophiles,train
Q9X1K1,thermophiles,train
Q9X1P7,thermophiles,train
Q9X1J7,thermophiles,train
Q9X1D7,thermophiles,train
Q9WYC4,thermophiles,train
Q9X1H9,thermophiles,train
Q56319,thermophiles,train
P36204,thermophiles,train
Q9X1H2,thermophiles,train
Q9WZC6,thermophiles,train
Q9WY59,thermophiles,train
Q9X1H5,thermophiles,train
Q9X1H4,thermophiles,train
Q9WXR9,thermophiles,train
Q9X078,thermophiles,train
Q9WZX7,thermophiles,train
P38527,thermophiles,train
Q9WYW2,thermophiles,train
Q9WYR4,thermophiles,train
Q9WZM6,thermophiles,train
P29396,thermophiles,train
O86956,thermophiles,train
B9K7M6,thermophiles,train
A5IKD4,thermophiles,train
Q53VY2,thermophiles,train
Q72LL6,thermophiles,train
Q53WI0,thermophiles,train
Q9RA63,thermophiles,train
P56206,thermophiles,train
Q72J02,thermophiles,train
P96142,thermophiles,train
Q5SK28,thermophiles,train
Q5SK82,thermophiles,train
P98005,thermophiles,train
A7XXC2,thermophiles,train
Q5SJ80,thermophiles,train
Q5SHN5,thermophiles,train
Q7SIC7,thermophiles,train
P42778,thermophiles,train
Q5SIL5,thermophiles,train
Q5SLM3,thermophiles,train
Q53WG9,thermophiles,train
Q53W62,thermophiles,train
Q53VY1,thermophiles,train
P77527,thermophiles,train
Q53WG8,thermophiles,train
Q72H18,thermophiles,train
Q5SM25,thermophiles,train
P10584,thermophiles,train
Q56223,thermophiles,train
Q56225,thermophiles,train
Q5SL35,thermophiles,train
Q5SJ35,thermophiles,train
P48515,thermophiles,train
O50606,thermophiles,train
Q5SKZ7,thermophiles,train
Q56227,thermophiles,train
Q5SHZ3,thermophiles,train
Q60049,thermophiles,train
Q5SII2,thermophiles,train
P27001,thermophiles,train
Q5SKD6,thermophiles,train
A0A1L4BKQ4,thermophiles,train
Q5SK65,thermophiles,train
Q72GS1,thermophiles,train
Q5SHQ0,thermophiles,train
P74909,thermophiles,train
P23370,thermophiles,train
Q5SKE6,thermophiles,train
Q5SJB8,thermophiles,train
Q5SJ85,thermophiles,train
Q5SHQ7,thermophiles,train
P80340,thermophiles,train
Q72HR2,thermophiles,train
Q72I07,thermophiles,train
Q72I06,thermophiles,train
Q72I04,thermophiles,train
P27151,thermophiles,train
Q5SKW7,thermophiles,train
Q56222,thermophiles,train
Q5SHE9,thermophiles,train
Q5SI26,thermophiles,train
Q84FH6,thermophiles,train
Q5SKT7,thermophiles,train
P61493,thermophiles,train
P33197,thermophiles,train
P61496,thermophiles,train
Q72JT8,thermophiles,train
Q5SK48,thermophiles,train
Q56219,thermophiles,train
Q72I20,thermophiles,train
P60489,thermophiles,train
P35871,thermophiles,train
P0DOY6,thermophiles,train
Q5SJ76,thermophiles,train
Q5SK01,thermophiles,train
Q5SLR4,thermophiles,train
Q72I39,thermophiles,train
Q5SLP1,thermophiles,train
Q72K16,thermophiles,train
Q72I33,thermophiles,train
P60490,thermophiles,train
P56930,thermophiles,train
Q56239,thermophiles,train
Q56229,thermophiles,train
Q56224,thermophiles,train
Q5SKN7,thermophiles,train
Q5SJH5,thermophiles,train
P62661,thermophiles,train
Q9F1Q3,thermophiles,train
Q56217,thermophiles,train
Q56226,thermophiles,train
Q56228,thermophiles,train
Q5SKU1,thermophiles,train
Q5SHZ2,thermophiles,train
Q5SJE1,thermophiles,train
O87172,thermophiles,train
Q5SHP3,thermophiles,train
Q5SHR2,thermophiles,train
Q8RQE9,thermophiles,train
Q56221,thermophiles,train
P80379,thermophiles,train
P60493,thermophiles,train
Q5SHN7,thermophiles,train
O50147,thermophiles,train
Q5SK49,thermophiles,train
Q5SHT5,thermophiles,train
Q5SHT7,thermophiles,train
Q9RA51,thermophiles,train
Q5SME3,thermophiles,train
Q5SKN9,thermophiles,train
Q5SLQ3,thermophiles,train
Q72I53,thermophiles,train
P43895,thermophiles,train
P30313,thermophiles,train
Q746C2,thermophiles,train
Q8KLI6,thermophiles,train
P83700,thermophiles,train
Q5SKA7,thermophiles,train
Q53VY0,thermophiles,train
P43522,thermophiles,train
Q5SJP7,thermophiles,train
Q9LCX2,thermophiles,train
P82543,thermophiles,train
Q5SJ79,thermophiles,train
O66131,thermophiles,train
Q5SL79,thermophiles,train
Q72IJ9,thermophiles,train
P26996,thermophiles,train
Q5SL28,thermophiles,train
P19436,thermophiles,train
P03942,thermophiles,train
Q5SIL4,thermophiles,train
Q5SM23,thermophiles,train
Q5SLL0,thermophiles,train
Q56236,thermophiles,train
Q5SID6,thermophiles,train
Q53W17,thermophiles,train
Q5SMC7,thermophiles,train
Q5SH28,thermophiles,train
Q7SIA8,thermophiles,train
A7XXC1,thermophiles,train
Q56237,thermophiles,train
Q56235,thermophiles,train
Q5SIE3,thermophiles,train
Q72JS5,thermophiles,train
P62652,thermophiles,train
Q5SIW3,thermophiles,train
Q5SKS4,thermophiles,train
Q5SM01,thermophiles,train
Q72JU9,thermophiles,train
Q72JJ7,thermophiles,train
P80372,thermophiles,train
P23395,thermophiles,train
Q5SJE8,thermophiles,train
Q56404,thermophiles,train
Q5SKG7,thermophiles,train
P74902,thermophiles,train
P56881,thermophiles,train
P62374,thermophiles,train
P68591,thermophiles,train
Q5SKV3,thermophiles,train
Q8GBB2,thermophiles,train
Q5SLP9,thermophiles,train
P74903,thermophiles,train
P26997,thermophiles,train
Q5SHL6,thermophiles,train
Q72JV2,thermophiles,train
P83453,thermophiles,train
Q56243,thermophiles,train
A0A1L4BKP6,thermophiles,train
Q72KL7,thermophiles,train
P16608,thermophiles,train
Q53WD3,thermophiles,train
Q72I12,thermophiles,train
Q56218,thermophiles,train
Q5SLR3,thermophiles,train
Q5SIP7,thermophiles,train
Q5SKR5,thermophiles,train
Q5SHQ8,thermophiles,train
Q72L95,thermophiles,train
Q72H91,thermophiles,train
Q5SHB1,thermophiles,train
Q8RQE8,thermophiles,train
Q5SM60,thermophiles,train
Q8RQE7,thermophiles,train
Q72LF4,thermophiles,train
Q5SJ47,thermophiles,train
P29253,thermophiles,train
A0A1L4BKS3,thermophiles,train
Q5SID2,thermophiles,train
P56690,thermophiles,train
P26918,nonThermophiles,test
Q06903,nonThermophiles,test
Q6RSN5,nonThermophiles,test
P0A3F3,nonThermophiles,test
P0A4N5,nonThermophiles,test
A9CH28,nonThermophiles,test
A9CK16,nonThermophiles,test
A9CEQ8,nonThermophiles,test
A9CES3,nonThermophiles,test
P14012,nonThermophiles,test
Q8UH15,nonThermophiles,test
Q8U671,nonThermophiles,test
Q8UD95,nonThermophiles,test
P18591,nonThermophiles,test
P07166,nonThermophiles,test
B2TEK6,nonThermophiles,test
Q7NXD4,nonThermophiles,test
Q331T8,nonThermophiles,test
Q331T6,nonThermophiles,test
Q485R8,nonThermophiles,test
Q482G5,nonThermophiles,test
Q11T61,nonThermophiles,test
P83309,nonThermophiles,test
Q9RNZ9,nonThermophiles,test
Q8KRP0,nonThermophiles,test
Q39TV7,nonThermophiles,test
Q74FU5,nonThermophiles,test
Q74A86,nonThermophiles,test
Q74C76,nonThermophiles,test
P84838,nonThermophiles,test
Q5FUK8,nonThermophiles,test
Q8F445,nonThermophiles,test
Q03V79,nonThermophiles,test
Q03ZL4,nonThermophiles,test
P38577,nonThermophiles,test
Q50837,nonThermophiles,test
Q49118,nonThermophiles,test
O85012,nonThermophiles,test
P21161,nonThermophiles,test
Q0PEV3,nonThermophiles,test
P36774,nonThermophiles,test
P33973,nonThermophiles,test
Q1D823,nonThermophiles,test
P48516,nonThermophiles,test
Q1CW45,nonThermophiles,test
Q59589,nonThermophiles,test
O68873,nonThermophiles,test
P95468,nonThermophiles,test
A1B8P0,nonThermophiles,test
A1B497,nonThermophiles,test
A1B487,nonThermophiles,test
Q6D0N7,nonThermophiles,test
Q6D8V6,nonThermophiles,test
Q6CZ26,nonThermophiles,test
Q3S4B7,nonThermophiles,test
P77814,nonThermophiles,test
Q51372,nonThermophiles,test
P51691,nonThermophiles,test
G3XCY4,nonThermophiles,test
Q51507,nonThermophiles,test
P22610,nonThermophiles,test
Q9HU05,nonThermophiles,test
Q9HYV7,nonThermophiles,test
O87131,nonThermophiles,test
Q9I5W0,nonThermophiles,test
Q9HU17,nonThermophiles,test
Q02E40,nonThermophiles,test
P27017,nonThermophiles,test
O07293,nonThermophiles,test
Q9HTN2,nonThermophiles,test
P11436,nonThermophiles,test
Q9HXJ7,nonThermophiles,test
Q9HWT7,nonThermophiles,test
P28811,nonThermophiles,test
Q06578,nonThermophiles,test
P17323,nonThermophiles,test
Q9I3D1,nonThermophiles,test
Q9I0A4,nonThermophiles,test
Q9HTX3,nonThermophiles,test
Q06584,nonThermophiles,test
Q9HUK9,nonThermophiles,test
Q02QC9,nonThermophiles,test
Q03026,nonThermophiles,test
P47204,nonThermophiles,test
Q9HYZ7,nonThermophiles,test
Q9HXN1,nonThermophiles,test
P48246,nonThermophiles,test
Q9HUU7,nonThermophiles,test
Q02E25,nonThermophiles,test
Q9HZ66,nonThermophiles,test
Q02GB1,nonThermophiles,test
Q9HVR0,nonThermophiles,test
Q9I433,nonThermophiles,test
Q02KR3,nonThermophiles,test
Q59646,nonThermophiles,test
P13794,nonThermophiles,test
Q9I4U2,nonThermophiles,test
Q59654,nonThermophiles,test
Q9HYX7,nonThermophiles,test
P24559,nonThermophiles,test
Q9I4X2,nonThermophiles,test
Q9HXY6,nonThermophiles,test
P24474,nonThermophiles,test
Q51487,nonThermophiles,test
Q05098,nonThermophiles,test
P52002,nonThermophiles,test
S0HPF7,nonThermophiles,test
P20586,nonThermophiles,test
Q9I6J9,nonThermophiles,test
Q9I2A0,nonThermophiles,test
P77915,nonThermophiles,test
Q9HZZ2,nonThermophiles,test
Q9HUW6,nonThermophiles,test
Q00517,nonThermophiles,test
Q51366,nonThermophiles,test
Q01725,nonThermophiles,test
Q9HXE3,nonThermophiles,test
Q00516,nonThermophiles,test
Q9HTQ0,nonThermophiles,test
O30508,nonThermophiles,test
Q9HZY8,nonThermophiles,test
Q9HUK7,nonThermophiles,test
Q9I0N5,nonThermophiles,test
P14532,nonThermophiles,test
Q9HVT9,nonThermophiles,test
Q9HXE4,nonThermophiles,test
Q9HZP5,nonThermophiles,test
Q51344,nonThermophiles,test
Q9I3S1,nonThermophiles,test
P95458,nonThermophiles,test
Q9I0E0,nonThermophiles,test
Q9I6J1,nonThermophiles,test
Q02M20,nonThermophiles,test
Q9HX91,nonThermophiles,test
Q9XC60,nonThermophiles,test
Q01609,nonThermophiles,test
Q9I3A4,nonThermophiles,test
Q9I6B4,nonThermophiles,test
Q51508,nonThermophiles,test
Q9HWA7,nonThermophiles,test
Q9HXH0,nonThermophiles,test
G3XD61,nonThermophiles,test
P95480,nonThermophiles,test
Q84HF5,nonThermophiles,test
P95483,nonThermophiles,test
Q8L1B1,nonThermophiles,test
B3PDE5,nonThermophiles,test
B3PGJ1,nonThermophiles,test
Q4KCY5,nonThermophiles,test
Q9KGW3,nonThermophiles,test
P48841,nonThermophiles,test
Q3KC85,nonThermophiles,test
Q4KFT4,nonThermophiles,test
P56585,nonThermophiles,test
Q0K9H3,nonThermophiles,test
Q937N8,nonThermophiles,test
P22318,nonThermophiles,test
Q937P0,nonThermophiles,test
Q0KBD2,nonThermophiles,test
Q0K843,nonThermophiles,test
Q1LRY0,nonThermophiles,test
Q7BSH1,nonThermophiles,test
Q02154,nonThermophiles,test
Q9X5V3,nonThermophiles,test
P42719,nonThermophiles,test
Q53079,nonThermophiles,test
Q53080,nonThermophiles,test
C0ZUQ6,nonThermophiles,test
P43492,nonThermophiles,test
P43494,nonThermophiles,test
A0A0G3FWY4,nonThermophiles,test
P35107,nonThermophiles,test
P60744,nonThermophiles,test
Q6N4U2,nonThermophiles,test
Q6ND47,nonThermophiles,test
A0A1D3PCI9,nonThermophiles,test
B3Q6P8,nonThermophiles,test
O07458,nonThermophiles,test
Q6N4T6,nonThermophiles,test
Q6N4U6,nonThermophiles,test
Q6N4U7,nonThermophiles,test
Q6N4R7,nonThermophiles,test
Q6ND68,nonThermophiles,test
Q6NDP1,nonThermophiles,test
Q6N4V6,nonThermophiles,test
P04718,nonThermophiles,test
Q2RSU5,nonThermophiles,test
Q2RXI1,nonThermophiles,test
P15013,nonThermophiles,test
Q03132,nonThermophiles,test
A4F7P5,nonThermophiles,test
A4F7P2,nonThermophiles,test
P11830,nonThermophiles,test
P16385,nonThermophiles,test
A4X982,nonThermophiles,test
Q07WU7,nonThermophiles,test
Q9X5X4,nonThermophiles,test
O30807,nonThermophiles,test
G3XCN6,nonThermophiles,test
Q92KZ3,nonThermophiles,test
Q59750,nonThermophiles,test
O69787,nonThermophiles,test
P25195,nonThermophiles,test
O86464,nonThermophiles,test
Q9X576,nonThermophiles,test
Q92RN7,nonThermophiles,test
Q52880,nonThermophiles,test
O54068,nonThermophiles,test
Q82P90,nonThermophiles,test
Q82HS2,nonThermophiles,test
Q827U4,nonThermophiles,test
Q9KL03,nonThermophiles,test
A5F120,nonThermophiles,test
A5F5Y4,nonThermophiles,test
Q9KS45,nonThermophiles,test
Q9KLR1,nonThermophiles,test
A5F5X0,nonThermophiles,test
A5F5Y7,nonThermophiles,test
P0C6E9,nonThermophiles,test
Q9KPM0,nonThermophiles,test
P22359,nonThermophiles,test
Q9KKS5,nonThermophiles,test
Q9KVK6,nonThermophiles,test
Q9KUA9,nonThermophiles,test
Q9KPM2,nonThermophiles,test
C3LUP3,nonThermophiles,test
A5F2S8,nonThermophiles,test
Q9KS67,nonThermophiles,test
Q9KMG4,nonThermophiles,test
A0A0H3AJF5,nonThermophiles,test
Q9KTJ4,nonThermophiles,test
P45780,nonThermophiles,test
P24153,nonThermophiles,test
P0C6C8,nonThermophiles,test
A5F850,nonThermophiles,test
Q9KS43,nonThermophiles,test
P23024,nonThermophiles,test
Q9K2Y1,nonThermophiles,test
P24003,nonThermophiles,test
Q9KKP2,nonThermophiles,test
Q9KN41,nonThermophiles,test
A5F2S7,nonThermophiles,test
Q9KNX6,nonThermophiles,test
P0C6D5,nonThermophiles,test
P46072,nonThermophiles,test
Q5E1G4,nonThermophiles,test
Q99289,nonThermophiles,test
P96169,nonThermophiles,test
Q6WHE1,nonThermophiles,test
Q87J97,nonThermophiles,test
Q87MV2,nonThermophiles,test
Q8DEM0,nonThermophiles,test
P19247,nonThermophiles,test
Q8PP26,nonThermophiles,test
Q8P8J2,nonThermophiles,test
Q4UU85,nonThermophiles,test
P23355,nonThermophiles,test
Q8P3J4,nonThermophiles,test
Q8P6V8,nonThermophiles,test
P45875,nonThermophiles,test
P31736,nonThermophiles,test
A0A0H2XEA6,nonThermophiles,test
P29040,nonThermophiles,test
Q4UQD0,nonThermophiles,test
Q87E25,nonThermophiles,test
P40290,nonThermophiles,test
A1JM47,nonThermophiles,test
P16945,nonThermophiles,test
P74981,nonThermophiles,test
A1JTP8,nonThermophiles,test
P0C2N2,nonThermophiles,test
P0C2N4,nonThermophiles,test
P27461,nonThermophiles,test
Q01249,nonThermophiles,test
Q8ZG77,nonThermophiles,test
Q8ZC05,nonThermophiles,test
P17778,nonThermophiles,test
Q8ZAR2,nonThermophiles,test
Q8ZBK7,nonThermophiles,test
Q7CG46,nonThermophiles,test
Q8ZG78,nonThermophiles,test
P0C7U7,nonThermophiles,test
Q8ZGC6,nonThermophiles,test
Q56991,nonThermophiles,test
Q74Y93,nonThermophiles,test
Q66DQ2,nonThermophiles,test
Q06114,nonThermophiles,test
Q01578,nonThermophiles,test
Q5NP67,nonThermophiles,test
Q9Y9L0,thermophiles,test
Q9YFY3,thermophiles,test
Q9YAX7,thermophiles,test
Q9Y9I9,thermophiles,test
Q9YBF1,thermophiles,test
Q9YAZ5,thermophiles,test
Q9YDV3,thermophiles,test
O67911,thermophiles,test
O66663,thermophiles,test
O67931,thermophiles,test
O67883,thermophiles,test
O67161,thermophiles,test
O66728,thermophiles,test
O67069,thermophiles,test
O66608,thermophiles,test
O66552,thermophiles,test
O66523,thermophiles,test
O67566,thermophiles,test
O67759,thermophiles,test
O66949,thermophiles,test
O67034,thermophiles,test
O67575,thermophiles,test
P59799,thermophiles,test
O66742,thermophiles,test
O67010,thermophiles,test
O66479,thermophiles,test
O67517,thermophiles,test
O67784,thermophiles,test
O67776,thermophiles,test
O66811,thermophiles,test
O29867,thermophiles,test
O30124,thermophiles,test
O29976,thermophiles,test
O30245,thermophiles,test
O29370,thermophiles,test
O29904,thermophiles,test
O29362,thermophiles,test
O28682,thermophiles,test
O29786,thermophiles,test
O29313,thermophiles,test
O29748,thermophiles,test
O28076,thermophiles,test
O29757,thermophiles,test
O29759,thermophiles,test
O28758,thermophiles,test
O29206,thermophiles,test
O29421,thermophiles,test
O28751,thermophiles,test
O30078,thermophiles,test
A3DIJ8,thermophiles,test
Q06851,thermophiles,test
A3DDX7,thermophiles,test
P51584,thermophiles,test
A3DIE5,thermophiles,test
A4ISB9,thermophiles,test
A4ISV0,thermophiles,test
P94346,thermophiles,test
Q58576,thermophiles,test
Q58667,thermophiles,test
Q58530,thermophiles,test
P58415,thermophiles,test
Q57646,thermophiles,test
Q59014,thermophiles,test
Q59041,thermophiles,test
Q58261,thermophiles,test
Q58036,thermophiles,test
Q58250,thermophiles,test
Q58988,thermophiles,test
Q58294,thermophiles,test
Q59045,thermophiles,test
Q58628,thermophiles,test
Q57976,thermophiles,test
Q57764,thermophiles,test
Q58037,thermophiles,test
Q60362,thermophiles,test
P81303,thermophiles,test
Q58503,thermophiles,test
Q57842,thermophiles,test
Q57751,thermophiles,test
Q58976,thermophiles,test
Q57733,thermophiles,test
Q60357,thermophiles,test
Q58337,thermophiles,test
Q58083,thermophiles,test
Q58646,thermophiles,test
Q57829,thermophiles,test
Q57600,thermophiles,test
Q60351,thermophiles,test
Q57904,thermophiles,test
Q58923,thermophiles,test
Q58164,thermophiles,test
Q58152,thermophiles,test
Q58622,thermophiles,test
Q58191,thermophiles,test
Q58102,thermophiles,test
Q57832,thermophiles,test
Q58167,thermophiles,test
Q57913,thermophiles,test
Q57565,thermophiles,test
Q58897,thermophiles,test
Q8TWU6,thermophiles,test
Q8TXY4,thermophiles,test
Q8TVD2,thermophiles,test
Q49611,thermophiles,test
Q74MZ1,thermophiles,test
Q74MP4,thermophiles,test
Q8ZU79,thermophiles,test
Q8ZWY4,thermophiles,test
Q9V1F9,thermophiles,test
Q9V0U0,thermophiles,test
Q9UZK4,thermophiles,test
P0CL77,thermophiles,test
Q9V0G8,thermophiles,test
Q9UXX8,thermophiles,test
E7FI44,thermophiles,test
Q8U3K2,thermophiles,test
Q8U1S6,thermophiles,test
Q51739,thermophiles,test
Q8U1S9,thermophiles,test
Q8U1K8,thermophiles,test
P81415,thermophiles,test
Q8U3S7,thermophiles,test
Q8U3Y2,thermophiles,test
Q8U3T3,thermophiles,test
Q8U1N8,thermophiles,test
Q8U2H1,thermophiles,test
Q8TZY2,thermophiles,test
Q9HH78,thermophiles,test
Q8U1T0,thermophiles,test
E7FHF1,thermophiles,test
Q8U018,thermophiles,test
Q8U3H1,thermophiles,test
Q8U3V0,thermophiles,test
Q8U217,thermophiles,test
Q8U4A7,thermophiles,test
O59580,thermophiles,test
O57839,thermophiles,test
O58690,thermophiles,test
O58001,thermophiles,test
O59476,thermophiles,test
O74109,thermophiles,test
O57921,thermophiles,test
O59080,thermophiles,test
O58187,thermophiles,test
O58045,thermophiles,test
O58231,thermophiles,test
O58456,thermophiles,test
O59147,thermophiles,test
O58739,thermophiles,test
O57728,thermophiles,test
Q1AWQ0,thermophiles,test
Q08582,thermophiles,test
Q4JCJ1,thermophiles,test
Q4J989,thermophiles,test
Q4J6H1,thermophiles,test
Q4JB69,thermophiles,test
Q4JB80,thermophiles,test
Q4JAQ3,thermophiles,test
P11386,thermophiles,test
Q4J923,thermophiles,test
P23112,thermophiles,test
Q4J710,thermophiles,test
Q9UWN7,thermophiles,test
P80143,thermophiles,test
Q97YD4,thermophiles,test
Q980M3,thermophiles,test
P95989,thermophiles,test
Q980D2,thermophiles,test
Q97YX6,thermophiles,test
Q97WW0,thermophiles,test
Q97WW9,thermophiles,test
P39462,thermophiles,test
Q97ZL0,thermophiles,test
P95855,thermophiles,test
Q980V5,thermophiles,test
Q980D9,thermophiles,test
Q980D1,thermophiles,test
Q980W3,thermophiles,test
P81552,thermophiles,test
Q970S6,thermophiles,test
Q96YD0,thermophiles,test
F9VND5,thermophiles,test
Q973W5,thermophiles,test
Q8R6L9,thermophiles,test
Q97BM8,thermophiles,test
Q9X2H9,thermophiles,test
Q9X1N5,thermophiles,test
Q9WZC2,thermophiles,test
Q9X1K8,thermophiles,test
Q9X2I1,thermophiles,test
Q56310,thermophiles,test
Q9X108,thermophiles,test
Q9WYN9,thermophiles,test
Q9WYJ9,thermophiles,test
Q9WYH8,thermophiles,test
Q9X005,thermophiles,test
Q9X1E2,thermophiles,test
Q9X1P5,thermophiles,test
Q9WYA3,thermophiles,test
Q9WZP7,thermophiles,test
Q9WZZ1,thermophiles,test
Q9X1G6,thermophiles,test
Q9WYG7,thermophiles,test
Q9WY76,thermophiles,test
Q9X0M7,thermophiles,test
Q9X0I0,thermophiles,test
Q9X0D3,thermophiles,test
Q9WYP5,thermophiles,test
Q9X1H7,thermophiles,test
Q9X0Z6,thermophiles,test
Q9WZQ4,thermophiles,test
Q9WZF6,thermophiles,test
Q9WYB1,thermophiles,test
Q9X287,thermophiles,test
Q9WYU9,thermophiles,test
Q9X0H0,thermophiles,test
P38526,thermophiles,test
Q9X0Y1,thermophiles,test
Q9WYV0,thermophiles,test
Q9WZJ0,thermophiles,test
P45687,thermophiles,test
Q5SMG8,thermophiles,test
Q72IB8,thermophiles,test
Q75UV1,thermophiles,test
P25126,thermophiles,test
Q5SIA8,thermophiles,test
Q72LF3,thermophiles,test
Q5SID7,thermophiles,test
Q60019,thermophiles,test
Q9Z9H6,thermophiles,test
P80371,thermophiles,test
Q5SHP9,thermophiles,test
P17293,thermophiles,test
Q9LCY2,thermophiles,test
