identifier,label,set
FMT_VIBCH,0,train
CDPD2_VIBCH,0,train
AROE_VIBCH,0,train
DGC_VIBC3,0,train
TIG_VIBCH,0,train
TCPT_VIBCH,0,train
QUEF_VIBCH,0,train
UNG_VIBCH,0,train
SLMA_VIBCH,0,train
SIAP_VIBCH,0,train
VIUB_VIBC3,0,train
TRMYL_VIBCH,0,train
ZOT_VIBCH,0,train
VIBB_VIBCH,0,train
VDCA_VIBCH,0,train
VSPR_VIBCH,0,train
YCGRL_VIBCH,0,train
SDHE_VIBCH,0,train
TRPA_VIBCH,0,train
TCPE_VIBCH,0,train
SPOT_VIBCH,0,train
VOLA_VIBCH,0,train
ASTE_VIBCH,0,train
MURA_ALIFM,0,train
LUXR_ALIFS,0,train
PANP_ALIF1,0,train
GADA_ALIF1,0,train
TFOX_ALIF1,0,train
BFP_ALIFS,0,train
DNABP_ALIF1,0,train
CHB_VIBHA,0,train
FRP_VIBHA,0,train
LUXQ_VIBHA,0,train
ALDH_VIBHA,0,train
LUXD_VIBHA,0,train
LUXU_VIBHA,0,train
FRE_VIBHA,0,train
LUXA_VIBHA,0,train
LUXM_VIBHA,0,train
LUXR_VIBHA,0,train
LUXP_VIBHA,0,train
VOPS_VIBPA,0,train
TRKH_VIBPA,0,train
PPNP_VIBPA,0,train
HLY2_VIBPA,0,train
NHAA_VIBPA,0,train
COLA_VIBPA,0,train
METN_VIBPA,0,train
ATL_VIBPQ,0,train
LAFU_VIBPA,0,train
LAFT_VIBPA,0,train
LAFS_VIBPA,0,train
NORM_VIBPA,0,train
LAFL_VIBPA,0,train
ARGA_VIBPA,0,train
TSAB_VIBPA,0,train
BP27_BPKVM,0,train
NEEDL_BPKVM,0,train
RRF_VIBPA,0,train
QNR_VIBPA,0,train
ZAPD_VIBPA,0,train
RIBXA_VIBVY,0,train
NSPC_VIBVU,0,train
BPT_VIBVU,0,train
DXR_VIBVU,0,train
CPDA_VIBVU,0,train
FRSA_VIBVU,0,train
NAGK_VIBVU,0,train
SPEA_VIBVY,0,train
ARGR_VIBVY,0,train
CLP_XANAC,0,train
MODA_XANAC,0,train
GUMK_XANCE,0,train
OLEA_XANCP,0,train
HPYO_XANCP,0,train
PFP_XANCB,0,train
FUCD_XANCP,0,train
BCP_XANCP,0,train
BPHY_XANC8,0,train
GUMI_XANCE,0,train
GSPG_XANCP,0,train
PIP_XANCI,0,train
GUMD_XANCE,0,train
TRPD_XANCP,0,train
GUNA_XANCP,0,train
GUMH_XANCA,0,train
OLEC_XANCP,0,train
FUCM_XANCP,0,train
SLYX_XANCP,0,train
RECX_XANCP,0,train
ORN_XANCP,0,train
RPFC_XANCP,0,train
LEXA_XANCI,0,train
OLED_XANCP,0,train
OLEB_XANCP,0,train
PYRH_XANCP,0,train
GSPE_XANCP,0,train
FUCDH_XANCP,0,train
GSPD_XANCP,0,train
ARGB_XYLFT,0,train
SURE_XYLFA,0,train
HTPX_XYLFA,0,train
Y764_XYLFA,0,train
Y766_XYLFA,0,train
Y765_XYLFA,0,train
YADA1_YEREN,0,train
SCTC_YEREN,0,train
YSCW_YEREN,0,train
YOPH_YEREN,0,train
URE2_YEREN,0,train
HSTA_YEREN,0,train
FYUA_YEREN,0,train
MYFA_YEREN,0,train
FCUA_YEREN,0,train
HNS_YEREN,0,train
YSCJ_YEREN,0,train
YSCB_YEREN,0,train
SYCN_YEREN,0,train
HEMR_YEREN,0,train
AIL_YEREN,0,train
NIT1_YEREN,0,train
FLIT_YERE8,0,train
RES_YERE8,0,train
HEMS_YEREN,0,train
YSCE_YEREN,0,train
YSCF_YEREN,0,train
YSCM_YEREN,0,train
SKP_YEREN,0,train
YOPE_YEREN,0,train
YSCD_YEREN,0,train
YSCL_YEREN,0,train
YSCI_YEREN,0,train
XRE_YERE8,0,train
YERA_YERE8,0,train
YSCA_YEREN,0,train
YSCK_YEREN,0,train
YOPD_YEREN,0,train
YMOA_YEREN,0,train
SYCT_YEREN,0,train
RL23_YEREN,0,train
GLMU_YERPE,0,train
KATG_YERPE,0,train
YOPT_YERPE,0,train
SCMU_YERPE,0,train
ODH_YERPE,0,train
YPKA_YERPE,0,train
NADK_YERPE,0,train
PURA_YERPE,0,train
ARGB_YERPE,0,train
ISPF_YERPE,0,train
DAPD_YERPE,0,train
CAF1M_YERPE,0,train
CAF1A_YERPE,0,train
LSRB_YERPE,0,train
LPTD_YERPE,0,train
LPTE_YERPE,0,train
RL31B_YERPE,0,train
MURC_YERPE,0,train
MNMC_YERPE,0,train
KDSC_YERPE,0,train
EFEO_YERPE,0,train
KHSE_YERPN,0,train
COLY_YERPE,0,train
CUTA_YERPE,0,train
AROQ_YERPE,0,train
DPS_YERPE,0,train
CAF1_YERPE,0,train
YSCU_YERPE,0,train
YFEA_YERPE,0,train
TOLB_YERPE,0,train
TYEA_YERPE,0,train
COLD_YERPU,0,train
COLC_YERPU,0,train
ARNA_YERPS,0,train
ASCD_YERPS,0,train
ARNT_YERPS,0,train
INVA_YERPS,0,train
YOPJ_YERPS,0,train
SLYA_YERPY,0,train
ARNB_YERPS,0,train
RFBJ_YERPU,0,train
ARND_YERPS,0,train
ARNE_YERPS,0,train
ARNF_YERPS,0,train
CDII_YERPY,0,train
KCY_YERPY,0,train
ECOT_YERPY,0,train
YSCO_YERPS,0,train
YSCQ_YERPS,0,train
TYRC_ZYMMO,0,train
TGT_ZYMMO,0,train
PDC_ZYMMO,0,train
HIS8_ZYMMO,0,train
GFO_ZYMMO,0,train
ALKH_ZYMMO,0,train
ALPH_ZYMMO,0,train
ADH1_ZYMMO,0,train
ADH2_ZYMMO,0,train
GPMA_ZYMMO,0,train
EDD_ZYMMO,0,train
GLF_ZYMMO,0,train
SCR_ZYMMO,0,train
HPND_ZYMMO,0,train
IOJAP_ZYMMO,0,train
DNLI_AERPE,1,train
KORC_METJA,1,train
TF2B2_SULSO,1,train
RFCS_THEAC,1,train
The46,1,train
The954,1,train
GCSPA_SULAC,1,train
CSRA_THEMA,1,train
The184,1,train
The436,1,train
LGT_THET8,1,train
TRM1_SULSO,1,train
HIS4_PYRFU,1,train
TRM1_AERPE,1,train
Y638_METKA,1,train
The241,1,train
HDRA1_METKA,1,train
The1199,1,train
RS17E_SULSO,1,train
The280,1,train
Y228_METKA,1,train
DESR_ARCFU,1,train
LYSK_AERPE,1,train
The447,1,train
The985,1,train
NADE1_THEMA,1,train
The168,1,train
The18,1,train
The267,1,train
MRE11_SULTO,1,train
PYRE_THEMA,1,train
THI4_THEMA,1,train
The640,1,train
MOAA_METKA,1,train
The829,1,train
FRHB_METJA,1,train
MTRH_METKA,1,train
The864,1,train
MOAA_SULAC,1,train
The41,1,train
Y941_METKA,1,train
MTNN_THEMA,1,train
The314,1,train
RS14_SULTO,1,train
RS25_SULSO,1,train
The353,1,train
The175,1,train
TRM1_THEAC,1,train
RNP2_METKA,1,train
The490,1,train
APT_THEMA,1,train
The106,1,train
The542,1,train
The495,1,train
The936,1,train
MTM3_METJA,1,train
The67,1,train
PCNA_THEAC,1,train
The616,1,train
The115,1,train
ACDG_METJA,1,train
MTRE_METJA,1,train
PCRB_AERPE,1,train
The1268,1,train
RS3A_THEAC,1,train
The567,1,train
ARBL_THET2,1,train
The830,1,train
RL18_THEMA,1,train
RS27A_SULSO,1,train
UVRA_THEMA,1,train
The1081,1,train
KTHY_THET2,1,train
The1021,1,train
The730,1,train
Y963_METKA,1,train
HISX_METKA,1,train
KIME_PYRAB,1,train
RRF_THEMA,1,train
PYRE_SULSO,1,train
RAD50_THEMA,1,train
PFDA2_METJA,1,train
CBIT_SULAC,1,train
The971,1,train
The515,1,train
PUR7_THEAC,1,train
The889,1,train
KITH_PYRAE,1,train
The1280,1,train
The928,1,train
The420,1,train
The1138,1,train
The603,1,train
VHUA_METJA,1,train
The480,1,train
VATE_THEAC,1,train
ATPE_THEMA,1,train
RADC_THEMA,1,train
ILVD_PYRAE,1,train
MOAE_THEVO,1,train
GLMS_SULAC,1,train
The501,1,train
The644,1,train
PUR8_METJA,1,train
THIE_PYRAB,1,train
The1178,1,train
The859,1,train
The442,1,train
CHER_THEMA,1,train
HMDY_METJA,1,train
The627,1,train
RL20_THEMA,1,train
PFDA_THEAC,1,train
DBH_THEAC,1,train
HOSC_THET2,1,train
MFNA_METKA,1,train
AROKB_THEMA,1,train
PFDB_AERPE,1,train
The1113,1,train
The167,1,train
The564,1,train
MIAA_THEMA,1,train
LIPA_SULAC,1,train
GCH3_SULSO,1,train
MTRA_METKA,1,train
The384,1,train
The72,1,train
AQPM_METTM,1,train
LYSK_SULSO,1,train
DNAJ2_THET8,1,train
THYX_PYRAE,1,train
NPD1_PYRAE,1,train
ATKB_THEVO,1,train
The798,1,train
DNAK_THET8,1,train
GUAAA_SULSO,1,train
GCH2_THEMA,1,train
The1144,1,train
The366,1,train
The725,1,train
The1129,1,train
MTM6_METJA,1,train
The32,1,train
The934,1,train
The747,1,train
RNH2_AERPE,1,train
LYSK_PYRAE,1,train
ATPB_THEMA,1,train
TILS_THEMA,1,train
RS8E_AERPE,1,train
COFH_METTH,1,train
RL44_PYRAB,1,train
PHOU_METJA,1,train
NADB_PYRAB,1,train
RISB_THEMA,1,train
COBS_METKA,1,train
APT_METTH,1,train
RL29_SULTO,1,train
ARLY_METJA,1,train
ADEC_METKA,1,train
The79,1,train
PURA_METJA,1,train
RS8_AERPE,1,train
SYM_PYRFU,1,train
DCD_METKA,1,train
DPOL_ARCFU,1,train
The841,1,train
The362,1,train
SYI_THEMA,1,train
VATE_METKA,1,train
LEU1_THETH,1,train
PYRD_METJA,1,train
MTRC_METJA,1,train
IF6_SULTO,1,train
RNP1_AERPE,1,train
The1120,1,train
Y932_METKA,1,train
The539,1,train
PIP_SULSO,1,train
The325,1,train
KCY_THEMA,1,train
The505,1,train
RS4_THEVO,1,train
ARLY_METKA,1,train
The118,1,train
SECG_SULTO,1,train
RL7A_PYRAE,1,train
The524,1,train
The987,1,train
SELB_METJA,1,train
The1251,1,train
NIKR_METKA,1,train
Y666_METKA,1,train
NUSA_THEAC,1,train
The25,1,train
The636,1,train
The532,1,train
SECY_AERPE,1,train
The570,1,train
IPYR_AERPE,1,train
The482,1,train
KPRS1_ARCFU,1,train
The85,1,train
RNP2_SULSO,1,train
PPNK_AERPE,1,train
PUR2_METKA,1,train
EF1A_PYRAE,1,train
The153,1,train
HIS81_ARCFU,1,train
IF2P_PYRFU,1,train
SRP19_AERPE,1,train
The470,1,train
RPOL_PYRAE,1,train
PFDA1_METJA,1,train
ATKA_THEAC,1,train
The733,1,train
The17,1,train
The133,1,train
RS15_PYRAB,1,train
FDHA_METJA,1,train
NFI_SULSO,1,train
The665,1,train
PFDA_AERPE,1,train
GATB_AERPE,1,train
HIS7_THEMA,1,train
The1133,1,train
RS10_PYRAE,1,train
CDC62_SULTO,1,train
TRPD_SULTO,1,train
RNZ_SULTO,1,train
COFG_METKA,1,train
The196,1,train
MCRC_METJA,1,train
DAPA_THEAC,1,train
The1288,1,train
The1252,1,train
CBID_SULAC,1,train
RNP3_PYRFU,1,train
AOX1_AERPE,1,train
The339,1,train
The653,1,train
TRM1_PYRAE,1,train
The804,1,train
RLA0_METKA,1,train
SYK_METKA,1,train
CRCB_METKA,1,train
The876,1,train
HEM2_METJA,1,train
The48,1,train
AROD_SULSO,1,train
The117,1,train
GID_THEMA,1,train
KHSE_THEMA,1,train
SYFB_PYRAE,1,train
Y350_METKA,1,train
The9,1,train
The1202,1,train
The257,1,train
GCH3_AERPE,1,train
SUI1_PYRAE,1,train
TRKA_PYRAB,1,train
GUAAA_THEVO,1,train
The179,1,train
LEU12_METJA,1,train
RL24E_METKA,1,train
The1327,1,train
RL2_THEMA,1,train
HIS4_PYRAE,1,train
PYRC_AERPE,1,train
The1118,1,train
The275,1,train
RPIA_THEAC,1,train
HEM1_AERPE,1,train
LPLA_THEAC,1,train
The1121,1,train
PYRF_METJA,1,train
The1134,1,train
The897,1,train
The1262,1,train
RS24_METKA,1,train
The114,1,train
The1171,1,train
The1116,1,train
The373,1,train
The1163,1,train
The808,1,train
RL30_THEMA,1,train
The528,1,train
Y748_METKA,1,train
UPPS_METJA,1,train
The446,1,train
The783,1,train
COABC_METJA,1,train
KADA_AERPE,1,train
MTRD_METJA,1,train
RL3_METKA,1,train
GATE_THEAC,1,train
RPOK_PYRAE,1,train
NFI_PYRAB,1,train
The1278,1,train
The531,1,train
RS9_THEMA,1,train
The604,1,train
MRE11_AERPE,1,train
The817,1,train
ACDE_METTH,1,train
The802,1,train
RL35A_AERPE,1,train
The759,1,train
The555,1,train
TRPD_THEVO,1,train
RS6E_PYRAE,1,train
RL37_AERPE,1,train
COAD_METTH,1,train
RS3_PYRAE,1,train
The12,1,train
The468,1,train
VATA_PYRAE,1,train
The486,1,train
SYFA_PYRAE,1,train
SURE_METJA,1,train
COBS_METJA,1,train
The891,1,train
RL10_THEVO,1,train
Y1214_METKA,1,train
LEXA_THEMA,1,train
PURL_ARCFU,1,train
THIE_THEAC,1,train
The683,1,train
The552,1,train
NUSA_METJA,1,train
The68,1,train
GCH1_PYRAE,1,train
IF1A_SULSO,1,train
The1323,1,train
ASPD_METKA,1,train
FRXA_PYRFU,1,train
The671,1,train
The913,1,train
DPO3A_THEMA,1,train
RLA0_PYRAE,1,train
VHUG_METJA,1,train
RLA0_AERPE,1,train
The879,1,train
The899,1,train
SELD_METJA,1,train
The699,1,train
The191,1,train
The1261,1,train
RNP3_ARCFU,1,train
VATC_PYRAB,1,train
VATI_PYRAB,1,train
The423,1,train
FDHD_THEAC,1,train
RS13_SULTO,1,train
ACDE_METJA,1,train
KHSE_METKA,1,train
The716,1,train
MRAY_THEMA,1,train
MOAE_PYRAB,1,train
RPOD_METKA,1,train
IORA_PYRAB,1,train
PYRK_METKA,1,train
RPOA2_AERPE,1,train
RS15_THEMA,1,train
DAPA_METKA,1,train
SFSA_PYRFU,1,train
PSS_METJA,1,train
PUR6_ARCFU,1,train
The614,1,train
SAT_AERPE,1,train
RADB_ARCFU,1,train
The406,1,train
The1012,1,train
KIME_AERPE,1,train
The811,1,train
The554,1,train
The499,1,train
The1223,1,train
The1095,1,train
FTSZ_THEAC,1,train
SYFB_THEMA,1,train
ARGB_AERPE,1,train
IF6_THEVO,1,train
THIM_PYRAB,1,train
The1055,1,train
HIS7_METKA,1,train
AROC_SULSO,1,train
The1286,1,train
TRKA_ARCFU,1,train
SYFB_METKA,1,train
The718,1,train
PCNA3_AERPE,1,train
VATI_ARCFU,1,train
The719,1,train
The448,1,train
The540,1,train
DAPF_METJA,1,train
The1045,1,train
PUR5_METJA,1,train
The1170,1,train
The625,1,train
Y273_METKA,1,train
RL36_THEMA,1,train
UPPS_AERPE,1,train
The697,1,train
KAD_PYRFU,1,train
The721,1,train
PDAD_METKA,1,train
GPDA_THET2,1,train
The837,1,train
The768,1,train
ACP_THEMA,1,train
SYK_THEMA,1,train
The796,1,train
PROB_THEMA,1,train
The976,1,train
CBIX_METJA,1,train
The312,1,train
The466,1,train
Y1005_METKA,1,train
The457,1,train
The1206,1,train
KHSE_AERPE,1,train
PSMR_METKA,1,train
The635,1,train
KORB_METJA,1,train
The331,1,train
RL1_THEMA,1,train
The1325,1,train
VATD_THEAC,1,train
The1233,1,train
The633,1,train
KPRS_PYRAE,1,train
PYRH_THEMA,1,train
The403,1,train
The827,1,train
SYT_THEAC,1,train
DNLI_METJA,1,train
SYFA_THEAC,1,train
The844,1,train
The55,1,train
AROD_THEVO,1,train
The103,1,train
VATI_THEAC,1,train
RL18_AERPE,1,train
The142,1,train
PYRC_THEVO,1,train
Y224_METKA,1,train
The637,1,train
The439,1,train
GLYA_THEMA,1,train
KPYK_THEAC,1,train
CCA_AERPE,1,train
ACPS_THEMA,1,train
LYSW_SULTO,1,train
AOX4_AERPE,1,train
Y400_METKA,1,train
The742,1,train
The1105,1,train
KADA_PYRAB,1,train
COAD_THEVO,1,train
The62,1,train
RL17_THEMA,1,train
The583,1,train
TRPB2_PYRAB,1,train
KSGA_THEMA,1,train
The1277,1,train
PURQ_METJA,1,train
UBIE_THEMA,1,train
The474,1,train
RS25_AERPE,1,train
The1305,1,train
PGP1_SULSO,1,train
RAD50_ARCFU,1,train
The1139,1,train
The1153,1,train
GYAR_PYRFU,1,train
NUSG_THEMA,1,train
The249,1,train
The1103,1,train
The10,1,train
PGP2_SULSO,1,train
VAT_THEAC,1,train
The1127,1,train
Y039_METKA,1,train
The880,1,train
The969,1,train
MALE_PYRAB,1,train
The711,1,train
RNP2_AERPE,1,train
MRE11_ARCFU,1,train
The475,1,train
PFDA_PYRAE,1,train
FTRL_ARCFU,1,train
The785,1,train
RAD50_SULSO,1,train
VATA_THEVO,1,train
AMID_SULSO,1,train
The1239,1,train
The978,1,train
The1057,1,train
The1190,1,train
The204,1,train
RBLL_ARCFU,1,train
The425,1,train
COMB_METTH,1,train
The1142,1,train
PTH_THEMA,1,train
The937,1,train
The160,1,train
FDHD_METJA,1,train
The881,1,train
The1296,1,train
HIS1_SULSO,1,train
The825,1,train
The157,1,train
TRPA_METJA,1,train
SYW_AERPE,1,train
The503,1,train
IF2G_ARCFU,1,train
KAD6_METKA,1,train
The792,1,train
RS3A_AERPE,1,train
The1204,1,train
PYREL_ARCFU,1,train
AOX2_AERPE,1,train
The684,1,train
SYR_THEMA,1,train
HIS7_PYRFU,1,train
The496,1,train
MDH_METKA,1,train
The483,1,train
CH10_THET8,1,train
VATF_THEAC,1,train
KPRS_SULSO,1,train
AOR_PYRAB,1,train
The593,1,train
The702,1,train
EGSA_AERPE,1,train
RIMM_THEMA,1,train
The1205,1,train
The1306,1,train
PURQ_ARCFU,1,train
KSGA_METKA,1,train
HCP_METJA,1,train
The1075,1,train
RF1_AERPE,1,train
The1198,1,train
The700,1,train
The1088,1,train
The91,1,train
TF2B_PYRAE,1,train
SUMT_METJA,1,train
The1303,1,train
DHYS_PYRFU,1,train
The1033,1,train
MVIN_THEMA,1,train
Y485_METKA,1,train
RL22_PYRAE,1,train
The1238,1,train
The367,1,train
The1013,1,train
The626,1,train
HDRC1_METJA,1,train
The1291,1,train
PGK2_METKA,1,train
RS4E_THEAC,1,train
The1259,1,train
PYRC_METJA,1,train
PYREL_THEVO,1,train
LEUD_THET8,1,train
TRPE_METJA,1,train
The776,1,train
RS27_AERPE,1,train
GLNA_METJA,1,train
The323,1,train
SECY_PYRAB,1,train
HEMTL_METJA,1,train
DTD_THET8,1,train
KHSE_THET2,1,train
KTHY_SULAC,1,train
CHEB_PYRAB,1,train
SYL1_SULSO,1,train
SYGB_THEMA,1,train
The538,1,train
The31,1,train
SYM_PYRAE,1,train
RECJ_METJA,1,train
The262,1,train
The1123,1,train
The516,1,train
CBSA_SULSO,1,train
The649,1,train
AROD_METTH,1,train
The121,1,train
DPHB_METKA,1,train
The763,1,train
The797,1,train
RS19E_AERPE,1,train
The1309,1,train
The365,1,train
Y507_METKA,1,train
TOP1_AERPE,1,train
The65,1,train
The73,1,train
KCY_THET2,1,train
The778,1,train
URE23_SULTO,1,train
MIND_THEMA,1,train
HEM1_ARCFU,1,train
SYM_METKA,1,train
RL14_PYRAB,1,train
The1001,1,train
RS17E_THEAC,1,train
PYRC_PYRAE,1,train
CBIM_METJA,1,train
GCH1_SULTO,1,train
Y1379_METKA,1,train
SYE_THEAC,1,train
ARGD_SULSO,1,train
RUXX_THEVO,1,train
The1258,1,train
RISB_AERPE,1,train
RS24_PYRAE,1,train
The1084,1,train
RL30_AERPE,1,train
COBS_SULSO,1,train
The904,1,train
The1140,1,train
TF2B_AERPE,1,train
HDRB_METKA,1,train
The789,1,train
RS19_PYRAE,1,train
HYPA_METKA,1,train
RAD50_THEVO,1,train
CBSB_SULSO,1,train
RPOD_THEVO,1,train
SYH_PYRAE,1,train
The88,1,train
RS7_PYRAE,1,train
PPNK_METKA,1,train
DHYS_METKA,1,train
The522,1,train
FDHB_METJA,1,train
AROE_THEMA,1,train
SERA_ARCFU,1,train
SYD_AERPE,1,train
The441,1,train
RS30_AERPE,1,train
The1281,1,train
The629,1,train
The23,1,train
Y866_METKA,1,train
GYRB_THEMA,1,train
TRPA_SULSO,1,train
ASSY_PYRFU,1,train
KIME_ARCFU,1,train
DCD_PYRFU,1,train
Y1503_METKA,1,train
RL33_THEMA,1,train
HIS4_SULSO,1,train
AMPM_METTH,1,train
PTPS_PYRAB,1,train
NIFH_METJA,1,train
RPON_THEVO,1,train
The810,1,train
AROK_THEAC,1,train
SECY_ARCFU,1,train
The840,1,train
GYRA_THEMA,1,train
The453,1,train
SYR_THEAC,1,train
SODF_AERPE,1,train
The1265,1,train
IF1A_PYRAE,1,train
MTRC_METKA,1,train
RPOL_SULTO,1,train
TRUA_ARCFU,1,train
The518,1,train
PGP_ARCFU,1,train
The746,1,train
HIS4_THET2,1,train
SYG_AERPE,1,train
T1214_ARCFU,1,train
PRIM_THEMA,1,train
NADE_SULTO,1,train
TF2B_METJA,1,train
The868,1,train
ISPG_THEMA,1,train
TGT_THEMA,1,train
HISX_SULSO,1,train
THYX_AERPE,1,train
ADEC_ARCFU,1,train
The579,1,train
The848,1,train
BIOD_METJA,1,train
PDXT_PYRAE,1,train
IF2A_AERPE,1,train
RNZ_AERPE,1,train
TRUA_PYRFU,1,train
DPOL1_AERPE,1,train
RPOD_PYRAE,1,train
TRUA_THEMA,1,train
PIMT_AERPE,1,train
RL25_THEMA,1,train
The784,1,train
G6PD_THEMA,1,train
SURE_AERPE,1,train
The1273,1,train
RNH2_THEAC,1,train
AROD_PYRFU,1,train
The385,1,train
SYFA_THEMA,1,train
RLX_AERPE,1,train
CBID_METKA,1,train
FMT_THEMA,1,train
The1247,1,train
AROK_PYRAB,1,train
The1295,1,train
HEMH_THEAC,1,train
DPO1T_THET8,1,train
The451,1,train
The862,1,train
CRCB_THEMA,1,train
AROK_AERPE,1,train
The1122,1,train
RADB_PYRAB,1,train
The109,1,train
PYRC_THEMA,1,train
Y1619_METKA,1,train
The1244,1,train
DHE3_AERPE,1,train
KHSE_PYRAB,1,train
KAD_THEMA,1,train
PSTB_SULSO,1,train
FWDE_METJA,1,train
RS17_THEMA,1,train
FWDG_METJA,1,train
The102,1,train
PFDB_THEAC,1,train
The520,1,train
PSD_METKA,1,train
The607,1,train
PYRE_PYRAE,1,train
The1148,1,train
PFDB_PYRAE,1,train
The553,1,train
PYRD_AERPE,1,train
The630,1,train
NADC_METJA,1,train
The577,1,train
TRUA_PYRAE,1,train
The1062,1,train
The754,1,train
KCY_SULSO,1,train
The661,1,train
The843,1,train
The701,1,train
CARA_THEAC,1,train
The638,1,train
RS2_SULSO,1,train
RS11_METKA,1,train
RL4_PYRAE,1,train
PPCK_PYRFU,1,train
The159,1,train
TYSY_METKA,1,train
The912,1,train
The26,1,train
The1302,1,train
KPTA_METKA,1,train
The926,1,train
HMEB_ARCFU,1,train
The180,1,train
RL22_METKA,1,train
RPOA_THEMA,1,train
SYR_SULSO,1,train
The149,1,train
SAHH_PYRAE,1,train
SYV_THEMA,1,train
The772,1,train
EF1B_PYRAE,1,train
SRP19_SULSO,1,train
Y1073_METKA,1,train
The469,1,train
The646,1,train
The890,1,train
DNAJ1_THET8,1,train
PDAD_THEVO,1,train
RL24_METKA,1,train
The1014,1,train
CAPP_THET2,1,train
The1263,1,train
The774,1,train
HSLU_THEMA,1,train
TRPC_AERPE,1,train
TRPC_METJA,1,train
RLA0_SULTO,1,train
GIDA_THEMA,1,train
The1157,1,train
DPOL2_AERPE,1,train
SYK_PYRAB,1,train
The850,1,train
EGSA_THEAC,1,train
The305,1,train
The33,1,train
The803,1,train
RS5_THEMA,1,train
The865,1,train
RAD50_METJA,1,train
Y206_METKA,1,train
ENO_AERPE,1,train
PFDA_SULTO,1,train
SRP19_METKA,1,train
The1310,1,train
SYH_THEAC,1,train
DHG_THEAC,1,train
The1322,1,train
The231,1,train
RL10_PYRAB,1,train
The137,1,train
RL30E_AERPE,1,train
P0845_THEAC,1,train
SAT_ARCFU,1,train
The169,1,train
LEU2_THET2,1,train
The731,1,train
The392,1,train
NDK_PYRFU,1,train
NADA_METKA,1,train
TBP_PYRAE,1,train
MURD_THEMA,1,train
ISPH_THEMA,1,train
The673,1,train
The440,1,train
RPOZ_THEMA,1,train
The710,1,train
The266,1,train
SYE_SULSO,1,train
VATI_METJA,1,train
The530,1,train
The930,1,train
MSRA_SULAC,1,train
The628,1,train
ARGC_AERPE,1,train
TOP6B_METJA,1,train
The735,1,train
The1212,1,train
The1314,1,train
PGP_AERPE,1,train
The691,1,train
RS12_METJA,1,train
The543,1,train
The695,1,train
ISPE_THEMA,1,train
FLAB5_PYRAB,1,train
TRPF_AERPE,1,train
RL21_AERPE,1,train
RL16_THEMA,1,train
TRUA_THEAC,1,train
RFCL_THEVO,1,train
HIS4_METKA,1,train
The1227,1,train
UXUA_THEMA,1,train
COBS2_ARCFU,1,train
PYRH_AERPE,1,train
RLX_PYRAE,1,train
The37,1,train
The112,1,train
RL31_SULSO,1,train
The903,1,train
RL14E_PYRAE,1,train
The1176,1,train
SYS_THEMA,1,train
SECE_METKA,1,train
The679,1,train
HIS6_METJA,1,train
GCSH3_SULAC,1,train
PRIA_THEMA,1,train
MJK1_METJA,1,train
PURL_SULSO,1,train
RNP2_METJA,1,train
The206,1,train
OGT_PYRFU,1,train
FLGH_THEMA,1,train
The454,1,train
FPRA_METJA,1,train
The438,1,train
DNAJ_THEMA,1,train
HIS2_THET2,1,train
The1195,1,train
The346,1,train
RPOP_METKA,1,train
PCRB_SULTO,1,train
The1299,1,train
TRPCD_ARCFU,1,train
The1023,1,train
The1191,1,train
The1304,1,train
The364,1,train
The178,1,train
The887,1,train
The739,1,train
The551,1,train
The1156,1,train
RIBB_ARCFU,1,train
PYRC_PYRAB,1,train
The726,1,train
ARGR_THET2,1,train
ARAA_THEMA,1,train
The311,1,train
The546,1,train
RAD50_METKA,1,train
RL31_THEAC,1,train
SYM_THEMA,1,train
The190,1,train
CCA_METKA,1,train
The81,1,train
PDXT_THEVO,1,train
CBIO_METTM,1,train
The1293,1,train
The1126,1,train
The1218,1,train
PCRB_THEAC,1,train
Y1237_METKA,1,train
CBIN_METJA,1,train
The592,1,train
The541,1,train
RADA_PYRAB,1,train
The544,1,train
DXS_THEMA,1,train
HEM1_THET2,1,train
The753,1,train
APGM2_METTH,1,train
LYSK_THET2,1,train
The687,1,train
The1189,1,train
PGP_PYRAE,1,train
The514,1,train
HIS3_PYRAE,1,train
ENDAL_METKA,1,train
PUR6_PYRAB,1,train
The269,1,train
RL30E_SULSO,1,train
Y525_METKA,1,train
COOS_METKA,1,train
SUCC1_ARCFU,1,train
RL35A_METKA,1,train
DAPF_METKA,1,train
MPGS_AERPE,1,train
GATC_THEMA,1,train
The713,1,train
The818,1,train
MRE11_THEAC,1,train
IF6_ARCFU,1,train
RAD50_THEAC,1,train
TOP6B_ARCFU,1,train
IF1A_THEVO,1,train
AROA_METKA,1,train
GUAAB_SULTO,1,train
The916,1,train
RF1_METJA,1,train
DAPA_PYRFU,1,train
Y1542_METKA,1,train
FEN_AERPE,1,train
The761,1,train
CARB_PYRAE,1,train
The706,1,train
RPON_AERPE,1,train
IF2B_SULAC,1,train
The724,1,train
The462,1,train
AROK_METTH,1,train
RPOL_THEAC,1,train
PYRE_METKA,1,train
TRPC_METKA,1,train
FTSZ2_ARCFU,1,train
The558,1,train
AROA_THEMA,1,train
The722,1,train
The1294,1,train
The512,1,train
IF1_THEMA,1,train
RL29_METKA,1,train
The1067,1,train
The871,1,train
Y1105_METKA,1,train
S7C4_SULSO,1,train
KPRS_THEMA,1,train
RL6_PYRAB,1,train
FLPA_THEAC,1,train
The443,1,train
The1094,1,train
The1298,1,train
RS25_PYRAE,1,train
